# R@VT IREC 2026 (Up to date)
# 3169 data points written for 15 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (23.1 m/s):  "SkyAngle Classic II 36 [Cd 1.34 (8.4 oz) 56.6 in^3] With Shock Cord"
#   Recovery device deployment at high speed (23.7 m/s):  "SkyAngle Classic Cert-3 XL (MUTD)"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Latitude (° N),Longitude (° E),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Gravitational acceleration (m/s²),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
17.02585156249968,2909.8285296805902,3110.9965296805904,81.30236042479729,85.02131924903867,-10.747101210823995,10.751622466895796,37.194793793833874,-80.38908667079824,0,1.904718479675391,0.018851777590393,9.789662786814347,0.01,0.59021625
17.03585156249968,2910.641015972459,3111.8090159724593,81.19490221513121,84.91765479948782,-10.7445390426596,10.74904963438344,37.1947937970011,-80.38908386972199,0,1.909245879334725,0.018168675716768,9.789660291107408,0.01,0.590432708
17.04585156249968,2911.452427810261,3112.620427810261,81.08746960319593,84.81402556953248,-10.741981686769709,10.746481603782703,37.19479380016975,-80.38908106899643,0,1.913874942428586,0.017686882790606,9.78965779870182,0.01,0.590650583
17.055851562499683,2912.26276544973,3113.43076544973,80.98006254109876,84.71043154647596,-10.73942901973846,10.743918263037687,37.19479380333981,-80.38907826862109,0,1.918334928319866,0.017278035099251,9.789655309596792,0.01,0.590872333
17.065851562499684,2913.0720291461366,3114.2400291461367,80.87268098263218,84.60687271782542,-10.736880899871151,10.741359483482738,37.194793806511335,-80.38907546859554,0,1.922857406038704,0.016580976982903,9.789652823791535,0.01,0.591088792
17.075851562499686,2913.880219154287,3115.048219154287,80.76532488229752,84.50334907129582,-10.734337476809603,10.73880540010845,37.194793809684285,-80.38907266891933,0,1.92746237039563,0.015907190802063,9.789650341285261,0.01,0.591305917
17.085851562499688,2914.687335728526,3115.855335728526,80.65799419277683,84.39986059481859,-10.731798669450304,10.736255938911768,37.19479381285868,-80.38906986959196,0,1.931972426194012,0.015298108894431,9.789647862077185,0.01,0.591524042
17.09585156249969,2915.493379122737,3116.6613791227373,80.55068886892359,84.29640727652924,-10.729264456911125,10.733711080435128,37.19479381603451,-80.38906707061302,0,1.936687731958303,0.014690516535351,9.789645386166526,0.01,0.59174075
17.10585156249969,2916.2983495903395,3117.4663495903396,80.44340886309575,84.19298910478409,-10.72673506355093,10.731171027424868,37.1947938192118,-80.38906427198202,0,1.941381025269705,0.014046286712486,9.789642913552502,0.01,0.591956
17.115851562499692,2917.102247384274,3118.270247384274,80.33615412750073,84.08960606815478,-10.724210332770246,10.728635637659202,37.19479382239053,-80.38906147369852,0,1.945952888325627,0.013424318214424,9.789640444234335,0.01,0.592169958
17.125851562499694,2917.905072757014,3119.073072757014,80.22892461638301,83.98625815542033,-10.721690207819234,10.726104859159332,37.19479382557072,-80.38905867576204,0,1.950724741449891,0.012737581129421,9.789637978211239,0.01,0.592386375
17.135851562499695,2918.7068259605685,3119.8748259605686,80.12172028253826,83.8829453555794,-10.71917480531771,10.723578797234515,37.194793828752346,-80.38905587817216,0,1.95539695481296,0.01200941014821,9.789635515482434,0.01,0.592602583
17.145851562499697,2919.5075072464783,3120.6755072464784,80.01454107977112,83.77966765784328,-10.716664000393939,10.721057338174226,37.194793831935456,-80.38905308092836,0,1.960036673170366,0.011320489747594,9.789633056047158,0.01,0.5928175
17.1558515624997,2920.307116865824,3121.475116865824,79.90738696231489,83.67642505163735,-10.714157758923138,10.718540450511638,37.194793835120024,-80.38905028403026,0,1.964733134927363,0.010636191155913,9.789630599904621,0.01,0.59304275
17.1658515624997,2921.105655069231,3122.273655069231,79.80025788469868,83.57321752660202,-10.711656029657926,10.716028087235665,37.19479383830605,-80.38904748747733,0,1.969350567565329,0.009879963053803,9.789628147054056,0.01,0.593265875
17.1758515624997,2921.903122106875,3123.071122106875,79.69315380220495,83.47004507259119,-10.709158748632742,10.713520189746975,37.19479384149354,-80.38904469126915,0,1.973978239509827,0.009111990302344,9.78962569749469,0.01,0.593483333
17.185851562499703,2922.6995182284845,3123.8675182284846,79.58607467000317,83.36690767967573,-10.70666594239926,10.711016781666002,37.19479384468251,-80.38904189540524,0,1.978619342224548,0.008177900345666,9.789623251225752,0.01,0.593703292
17.195851562499705,2923.4948436833383,3124.6628436833385,79.47902044385296,83.26380533814212,-10.70417759487087,10.708517847862526,37.19479384787295,-80.38903909988514,0,1.983296436054901,0.007180053455393,9.789620808246475,0.01,0.593919708
17.205851562499706,2924.2890987202736,3125.4570987202737,79.37199107884835,83.16073803849672,-10.701693737465583,10.706023416259692,37.19479385106487,-80.38903630470841,0,1.988036840165989,0.006273850376651,9.789618368556084,0.01,0.594143875
17.215851562499708,2925.082283587677,3126.250283587677,79.26498653023417,83.05770577146477,-10.699214315019306,10.70353343617683,37.194793854258286,-80.38903350987458,0,1.992768753729022,0.00530411480893,9.789615932153824,0.01,0.594370333
17.22585156249971,2925.8743985334886,3127.0423985334887,79.15800675282819,82.95470852799285,-10.696739435596093,10.701048005278293,37.19479385745318,-80.3890307153832,0,1.997503979584108,0.004349360705859,9.78961349903892,0.01,0.594599
17.23585156249971,2926.6654438051964,3127.8334438051966,79.05105170233142,82.85174629924555,-10.694269014447752,10.698567046006914,37.19479386064957,-80.3890279212338,0,2.002296093160968,0.003416347528189,9.789611069210608,0.01,0.594824125
17.245851562499713,2927.455419649847,3128.623419649847,78.94412133355597,82.74881907661153,-10.691803079228805,10.696090583008777,37.19479386384745,-80.38902512742594,0,2.007156709175521,0.002473986897905,9.789608642668133,0.01,0.595043458
17.255851562499714,2928.2443263140285,3129.4123263140286,78.83721560095823,82.64592685170452,-10.689341722214534,10.6936186997269,37.19479386704685,-80.38902233395913,0,2.01198661862664,0.001433044782812,9.789606219410725,0.01,0.595257667
17.265851562499716,2929.0321640438783,3130.2001640438784,78.73033445962682,82.54306961635949,-10.686884892217634,10.691151349165448,37.19479387024775,-80.38901954083295,0,2.016838109207687,0.000424552394743,9.789603799437632,0.01,0.595485
17.275851562499717,2929.8189330850823,3130.9869330850825,78.62347786430759,82.44024736263727,-10.684432446649227,10.688688401105154,37.19479387345016,-80.38901674804691,0,2.021613499460844,-0.000593411786198,9.78960138274809,0.01,0.595722083
17.28585156249972,2930.6046336828813,3131.7726336828814,78.51664577162794,82.33746008281642,-10.681984442380353,10.686229906828443,37.19479387665409,-80.38901395560059,0,2.026497553221288,-0.001772161999866,9.789598969341348,0.01,0.595937375
17.29585156249972,2931.389266082079,3132.557266082079,78.40983813650983,82.23470776940647,-10.679540852623726,10.683775841447716,37.19479387985953,-80.38901116349346,0,2.031282035299832,-0.003017391110437,9.789596559216648,0.01,0.596153167
17.305851562499722,2932.172830527033,3133.340830527033,78.30305491553096,82.13199041513712,-10.677101702259451,10.681326227093798,37.19479388306651,-80.38900837172515,0,2.036185424102472,-0.004311619043265,9.789594152373233,0.01,0.596399917
17.315851562499724,2932.9553272616618,3134.123327261662,78.19629606429915,82.02930801296844,-10.674666901472731,10.678880981524502,37.19479388627502,-80.38900558029516,0,2.040970501441897,-0.005741547418549,9.789591748810347,0.01,0.596628875
17.325851562499725,2933.7367565294444,3134.9047565294445,78.08956153917867,81.92666055608497,-10.672236408012738,10.676440065551851,37.19479388948506,-80.38900278920303,0,2.045758400602583,-0.006881311846733,9.789589348527247,0.01,0.59684975
17.335851562499727,2934.5171185734307,3135.685118573431,77.98285129761194,81.82404803789443,-10.669810251753198,10.674003505777552,37.19479389269665,-80.3889999984483,0,2.050738026855517,-0.008052606491917,9.789586951523182,0.01,0.597086583
17.34585156249973,2935.2964136362343,3136.4644136362344,77.87616529547607,81.72147045203918,-10.667388509496488,10.671571371781715,37.194793895909804,-80.38899720803052,0,2.055650482516018,-0.009274445369618,9.789584557797395,0.01,0.5973205
17.35585156249973,2936.0746419600314,3137.2426419600315,77.76950348899337,81.61892779239024,-10.664971166629684,10.66914364968734,37.19479389912451,-80.38899441794925,0,2.060614633442571,-0.010483208904941,9.789582167349147,0.01,0.597538958
17.36585156249973,2936.851803786558,3138.019803786558,77.66286583414535,81.51642005305064,-10.66255814478163,10.666720267561022,37.19479390234076,-80.38899162820402,0,2.065499201606995,-0.011632727155257,9.78957978017769,0.01,0.597792167
17.375851562499733,2937.6278993571154,3138.7958993571156,77.55625228792645,81.41394722835093,-10.660149403698998,10.664301188146503,37.194793905558605,-80.38898883879438,0,2.070373350363379,-0.012725324021651,9.789577396282274,0.01,0.59803675
17.385851562499735,2938.402928912578,3139.570928912578,77.44966280792866,81.31150931285089,-10.657744942231748,10.661886409871457,37.194793908778,-80.38898604971985,0,2.075372970398354,-0.013799841562167,9.789575015662166,0.01,0.5982935
17.395851562499736,2939.1768926933905,3140.3448926933906,77.34309735094637,81.2091063013457,-10.65534474508682,10.659475918171566,37.19479391199899,-80.38898326098001,0,2.080269894213707,-0.014849723076342,9.789572638316608,0.01,0.598554375
17.405851562499738,2939.949790939574,3141.117790939574,77.23655587518593,81.10673818885805,-10.652948765608604,10.657069670005862,37.19479391522157,-80.38898047257437,0,2.085239362957686,-0.015860551749298,9.789570264244873,0.01,0.59877675
17.41585156249974,2940.7216238907263,3141.8896238907264,77.1300383373458,81.00440497065013,-10.650557149253341,10.654667797475957,37.19479391844572,-80.38897768450252,0,2.090315831888441,-0.016800545693953,9.78956789344622,0.01,0.598994042
17.42585156249974,2941.4923917860096,3142.6603917860098,77.02354469439422,80.90210664221922,-10.648169763405797,10.65227017902734,37.19479392167147,-80.38897489676397,0,2.095172873734938,-0.017534296076935,9.789565525919905,0.01,0.599211167
17.435851562499742,2942.262094864165,3143.4300948641653,76.91707490482274,80.79984319929196,-10.645786439831024,10.649876660462903,37.194793924898825,-80.38897210935829,0,2.100089083714448,-0.018316366912808,9.789563161665193,0.01,0.599428417
17.445851562499744,2943.030733363523,3144.198733363523,76.81062892813247,80.69761463782606,-10.643407207832627,10.647487267998928,37.19479392812779,-80.38896932228502,0,2.104940227391106,-0.019096494120075,9.78956080068135,0.01,0.599640667
17.455851562499745,2943.7983075220086,3144.9663075220087,76.70420672366924,80.59542095401487,-10.641032076382519,10.645102009156238,37.19479393135834,-80.3889665355437,0,2.10995895102355,-0.019830461892975,9.789558442967639,0.01,0.599855917
17.465851562499747,2944.564817577136,3145.7328175771363,76.5978082492996,80.49326214429463,-10.638661124511833,10.642720955480335,37.1947939345905,-80.38896374913392,0,2.115002199874931,-0.020333962357925,9.789556088523332,0.01,0.600087042
17.47585156249975,2945.3302637659967,3146.498263765997,76.49143346355041,80.39113820533835,-10.636294407243426,10.640344156637797,37.194793937824286,-80.38896096305517,0,2.120061251853965,-0.020686751198543,9.789553737347692,0.01,0.600309917
17.48585156249975,2946.094646325266,3147.262646325266,76.38508232411085,80.28904913406177,-10.633931851147354,10.637971545073002,37.19479394105968,-80.38895817730706,0,2.125102097045446,-0.02110462827929,9.789551389439993,0.01,0.600535917
17.49585156249975,2946.8579654911987,3148.025965491199,76.27875478902834,80.18699492762016,-10.631573499698742,10.63560316005175,37.1947939442967,-80.38895539188908,0,2.13026037971581,-0.021613136885148,9.789549044799498,0.01,0.600767917
17.505851562499753,2947.6202214996297,3148.78822149963,76.17245081704206,80.08497558340807,-10.629219214973352,10.63323887486559,37.194793947535324,-80.38895260680086,0,2.135185249316549,-0.021914892553149,9.78954670342549,0.01,0.6009875
17.515851562499755,2948.3814145859883,3149.5494145859884,76.0661703677688,79.9829910990576,-10.626868975804848,10.630878669484538,37.19479395077559,-80.3889498220419,0,2.14032937542055,-0.022188477844037,9.789544365317234,0.01,0.60121675
17.525851562499756,2949.1415449852952,3150.3095449852954,75.95991339961375,79.88104147244836,-10.624523022104581,10.628522762815772,37.19479395401746,-80.38894703761176,0,2.145569173078397,-0.022367816247417,9.78954203047401,0.01,0.601434208
17.535851562499758,2949.9006129321488,3151.068612932149,75.85367987039656,79.77912670170757,-10.62218113581615,10.626170954781246,37.19479395726098,-80.38894425351003,0,2.150586716808941,-0.0223567055151,9.789539698895085,0.01,0.601649458
17.54585156249976,2950.658618660737,3151.826618660737,75.74746973975373,79.67724678519993,-10.61984336063934,10.623823284869264,37.19479396050611,-80.38894146973621,0,2.155747143852841,-0.022383862005215,9.789537370579747,0.01,0.601865667
17.55585156249976,2951.415562404841,3152.583562404841,75.64128296667879,79.575401721538,-10.617509635300614,10.621479696453074,37.19479396375286,-80.38893868628989,0,2.160881579824955,-0.022416317448076,9.789535045527272,0.01,0.602092083
17.565851562499763,2952.1714443978312,3153.3394443978314,75.53511951009826,79.47359150958154,-10.61518001585785,10.619140240233696,37.19479396700125,-80.38893590317063,0,2.166108410317518,-0.022280676977082,9.789532723736935,0.01,0.602313125
17.575851562499764,2952.9262648726694,3154.0942648726696,75.42897932936987,79.37181614843631,-10.612854485409517,10.616804900215909,37.194793970251254,-80.388933120378,0,2.171286231985658,-0.022188112737542,9.789530405208016,0.01,0.602548292
17.585851562499766,2953.6800240619073,3154.8480240619074,75.32286238333127,79.27007563745909,-10.610533103248176,10.614473730168816,37.19479397350289,-80.38893033791152,0,2.176558506712256,-0.022073520871891,9.789528089939806,0.01,0.602784125
17.595851562499767,2954.432722197685,3155.600722197685,75.21676863063061,79.1683699762575,-10.608215777815843,10.61214664570226,37.194793976756166,-80.38892755577079,0,2.181743907035721,-0.021949092790289,9.78952577793158,0.01,0.603008667
17.60585156249977,2955.1843595117352,3156.3523595117354,75.11069803104324,79.06669916468529,-10.605902491008294,10.609823629664927,37.19479398001104,-80.38892477395534,0,2.186989152442975,-0.021731477990906,9.789523469182624,0.01,0.603240958
17.61585156249977,2955.934936235388,3157.102936235388,75.00465054419907,78.96506320284793,-10.603593250892798,10.6075046888567,37.19479398326756,-80.38892199246477,0,2.19227067568287,-0.021567846419419,9.78952116369223,0.01,0.60347025
17.625851562499772,2956.684452599565,3157.852452599565,74.89862612922568,78.86346209110603,-10.60128810387127,10.605189865350745,37.19479398652569,-80.3889192112986,0,2.197586599506279,-0.021376237889198,9.78951886145968,0.01,0.60371075
17.635851562499774,2957.432908834781,3158.600908834781,74.79262474552351,78.7618958300728,-10.59898702230972,10.602879133169218,37.19479398978547,-80.3889164304564,0,2.202876502787416,-0.021102961637752,9.78951656248426,0.01,0.6039515
17.645851562499775,2958.180305171148,3159.3483051711482,74.6866463526025,78.6603644206156,-10.596689950623944,10.600572440778409,37.19479399304684,-80.38891364993776,0,2.208161526665507,-0.020703090854446,9.789514266765265,0.01,0.604229875
17.655851562499777,2958.9266418383736,3160.0946418383737,74.58069091046623,78.55886786385551,-10.594396884566,10.598269783796637,37.19479399630984,-80.38891086974223,0,2.213539281363198,-0.020433678707509,9.789511974301988,0.01,0.604476333
17.66585156249978,2959.671919065762,3160.839919065762,74.47475837828578,78.4574061611737,-10.59210793248368,10.595971261191274,37.194793999574465,-80.38890808986937,0,2.2188985239739,-0.020298526898336,9.789509685093714,0.01,0.604727833
17.67585156249978,2960.416137082211,3161.5841370822113,74.36884871605729,78.35597931420604,-10.589822853250027,10.59367665103485,37.19479400284071,-80.38890531031875,0,2.224171526564245,-0.019931592438037,9.78950739913974,0.01,0.604995708
17.68585156249978,2961.1592961162273,3162.3272961162274,74.26296188526389,78.25458732483968,-10.587541628501311,10.591385935784812,37.194794006108566,-80.38890253108995,0,2.229352727366141,-0.019682164683656,9.789505116439361,0.01,0.605267667
17.695851562499783,2961.9013963959337,3163.069396395934,74.15709784799942,78.15323019521632,-10.585264192569031,10.589099054550653,37.19479400937805,-80.38889975218252,0,2.234623484308181,-0.019272647896939,9.789502836991876,0.01,0.605537
17.705851562499785,2962.6424381490747,3163.810438149075,74.0512565659058,78.05190792773791,-10.582990621759286,10.586816076739575,37.19479401264914,-80.38889697359606,0,2.239953186386747,-0.01891378202702,9.789500560796574,0.01,0.605754042
17.715851562499786,2963.3824216030084,3164.5504216030085,73.9454380001537,77.95062052506849,-10.580720890339343,10.584536978153906,37.19479401592184,-80.3888941953301,0,2.245233946453142,-0.018667186107817,9.789498287852757,0.01,0.60722525
17.725851562499788,2964.1213469847085,3165.2893469847086,73.83964211256395,77.8493679901304,-10.578454969095157,10.582261731360276,37.19479401919617,-80.38889141738422,0,2.250589871762563,-0.01845946111989,9.789496018159728,0.01,0.6074955
17.73585156249979,2964.8592145207645,3166.0272145207646,73.73386886493186,77.74815032610815,-10.576192960512085,10.579990429895187,37.19479402247211,-80.38888863975804,0,2.256025521889818,-0.018116681374901,9.789493751716787,0.01,0.607751125
17.74585156249979,2965.5960244373805,3166.7640244373806,73.62811821794435,77.64696753645471,-10.573934803227159,10.577723016744768,37.19479402574963,-80.38888586245108,0,2.26145167950582,-0.017913201884264,9.789491488523229,0.01,0.608015625
17.755851562499792,2966.33177696037,3167.49977696037,73.52239013331715,77.545819624884,-10.571680536155386,10.575459527084044,37.194794029028785,-80.38888308546294,0,2.266899246706262,-0.017555760408335,9.789489228578367,0.01,0.608265417
17.765851562499794,2967.0664723151617,3168.234472315162,73.41668457195748,77.44470659537929,-10.56943012213288,10.57319992609757,37.194794032309545,-80.3888803087932,0,2.27229570516205,-0.017084517761317,9.789486971881498,0.01,0.608525542
17.775851562499795,2967.800110726798,3168.968110726798,73.31100149583217,77.34362845218631,-10.567183505049424,10.570944161563993,37.194794035591904,-80.38887753244144,0,2.277776899766259,-0.016604068574803,9.789484718431922,0.01,0.608799875
17.785851562499797,2968.532692419938,3169.700692419938,73.20534086658513,77.24258519982013,-10.564940753058949,10.568692295590875,37.19479403887586,-80.38887475640723,0,2.283226735396301,-0.015945279661159,9.789482468228961,0.01,0.60907325
17.7958515624998,2969.2642176188597,3170.43221761886,73.09970264571774,77.14157684306564,-10.562701814932556,10.566444280473226,37.19479404216145,-80.38887198069017,0,2.288722356332472,-0.015352048874478,9.789480221271914,0.01,0.609344125
17.8058515624998,2969.994686547457,3171.1626865474573,72.99408679517863,77.04060338697596,-10.560466721729572,10.564200144245104,37.1947940454486,-80.38886920528981,0,2.294335664253735,-0.01473992094326,9.78947797756009,0.01,0.609620542
17.8158515624998,2970.7240994292374,3171.8920994292375,72.88849327563786,76.93966483688234,-10.558235602337925,10.561960005094528,37.19479404873738,-80.38886643020578,0,2.29999075103298,-0.014209930782073,9.789475737092799,0.01,0.609896083
17.825851562499803,2971.4524564873127,3172.620456487313,72.78292204779311,76.83876119839036,-10.556008360186855,10.559723773503702,37.19479405202772,-80.38886365543762,0,2.30549262969977,-0.013556954514176,9.789473499869352,0.01,0.610165292
17.835851562499805,2972.179757944409,3173.3477579444093,72.6773730734114,76.73789247737511,-10.553784961196001,10.557491417552708,37.194794055319676,-80.38886088098492,0,2.311166117272018,-0.012840728206748,9.78947126588906,0.01,0.610434625
17.845851562499806,2972.9060040228646,3174.0740040228648,72.5718463133673,76.63705867999197,-10.551565408771799,10.555262939850541,37.19479405861322,-80.38885810684731,0,2.316669225242882,-0.012260973161212,9.789469035151246,0.01,0.610728292
17.855851562499808,2973.6311949446376,3174.7991949446377,72.46634173075056,76.53625981266212,-10.549349525716071,10.553038176606252,37.194794061908325,-80.38885533302432,0,2.32223494460442,-0.011643019355211,9.789466807655211,0.01,0.6109985
17.86585156249981,2974.3553309313156,3175.5233309313157,72.36085928773306,76.43549588208735,-10.547137503148194,10.550817303283381,37.19479406520504,-80.38885255951557,0,2.327999263922432,-0.010988410379314,9.789464583400283,0.01,0.611274083
17.87585156249981,2975.078412204099,3176.246412204099,72.25539894527697,76.33476689525492,-10.544929433637856,10.548600404666217,37.19479406850332,-80.38884978632066,0,2.333768197978558,-0.010300257937879,9.789462362385773,0.01,0.611544708
17.885851562499813,2975.800438983796,3176.968438983796,72.14996066396508,76.23407285943566,-10.542725217019656,10.546387387955718,37.19479407180318,-80.38884701343915,0,2.339475031930315,-0.009619465411335,9.789460144610999,0.01,0.611823875
17.895851562499814,2976.521411490826,3177.689411490826,72.04454440573801,76.1334137821766,-10.540524862172754,10.544178260767342,37.1947940751046,-80.38884424087067,0,2.345192830256418,-0.00886280838009,9.789457930075288,0.01,0.612195625
17.905851562499816,2977.2413299452282,3178.4093299452284,71.939150132038,76.0327896713098,-10.538328277352877,10.54197293802764,37.19479407840761,-80.38884146861477,0,2.350867480844096,-0.008194675295295,9.789455718777951,0.01,0.612441292
17.915851562499817,2977.9601945666604,3179.1281945666606,71.833777805516,75.93220053494584,-10.536135495588145,10.53977144964716,37.19479408171218,-80.38883869667104,0,2.356688988665833,-0.007550930020388,9.789453510718314,0.01,0.612690708
17.92585156249982,2978.678005574402,3179.846005574402,71.72842738735076,75.83164638148752,-10.533946548909954,10.53757382468383,37.19479408501832,-80.38883592503913,0,2.362461515918416,-0.006882985005984,9.789451305895705,0.01,0.612931167
17.93585156249982,2979.3947631873457,3180.562763187346,71.62309883955146,75.73112721962127,-10.531761435137279,10.535380060571327,37.194794088326006,-80.38883315371861,0,2.368278094500663,-0.006295816008289,9.789449104309442,0.01,0.613168
17.945851562499822,2980.110467624005,3181.2784676240053,71.51779212410372,75.6306430583217,-10.529580078933499,10.533190087285849,37.19479409163525,-80.38883038270903,0,2.374135793090507,-0.005694575932291,9.789446905958847,0.01,0.613404917
17.955851562499824,2980.825119102513,3181.993119102513,71.41250720275802,75.53019390685405,-10.527402611001524,10.531004024998845,37.19479409494606,-80.38882761201006,0,2.380063570665774,-0.005217410367295,9.789444710843258,0.01,0.613640667
17.965851562499825,2981.5387178406154,3182.7067178406155,71.30724403666558,75.42977977477841,-10.5252290710128,10.528821909890178,37.19479409825842,-80.38882484162124,0,2.386004923017585,-0.00479363906931,9.789442518961996,0.01,0.613888708
17.975851562499827,2982.2512640556706,3183.4192640556707,71.20200258680875,75.32940067194895,-10.523059320158506,10.526643613247009,37.19479410157233,-80.38882207154221,0,2.391869453265352,-0.004297963656902,9.789440330314392,0.01,0.614130458
17.98585156249983,2982.962757964652,3184.1307579646523,71.0967828156536,75.22905660850672,-10.520893346922684,10.524469123850693,37.194794104887784,-80.38881930177254,0,2.397816840003545,-0.003732532036895,9.789438144899774,0.01,0.614373542
17.99585156249983,2983.673199784156,3184.8411997841563,70.99158468507062,75.12874759489048,-10.51873120510556,10.52229849092863,37.19479410820476,-80.38881653231185,0,2.403768682499635,-0.003212857396781,9.789435962717471,0.01,0.614616417
18.00585156249983,2984.3825897303996,3185.5505897303997,70.88640815703172,75.0284736418348,-10.516572836594985,10.520131660307658,37.19479411152331,-80.38881376315973,0,2.409723070145075,-0.002688188066636,9.789433783766828,0.01,0.614862542
18.015851562499833,2985.090928019217,3186.258928019217,70.78125319382076,74.92823476037083,-10.514418224645173,10.517968615978189,37.19479411484337,-80.38881099431578,0,2.415635274665017,-0.002171312902198,9.789431608047165,0.01,0.616901458
18.025851562499835,2985.798214866071,3186.966214866071,70.67611975836898,74.82803096182464,-10.512267340661287,10.515809331010217,37.19479411816499,-80.38880822577961,0,2.421646130767521,-0.001597695958212,9.789429435557825,0.01,0.61715225
18.035851562499836,2986.5044504860525,3187.6724504860526,70.57100781277705,74.72786225782622,-10.510120257220548,10.513653871960154,37.194794121488144,-80.38880545755084,0,2.42775656408875,-0.00097064924152,9.789427266298137,0.01,0.617398917
18.045851562499838,2987.2096350938687,3188.377635093869,70.46591731901246,74.62772866030915,-10.507976929537145,10.5115021969347,37.19479412481282,-80.38880268962903,0,2.433705849615897,-0.000340725615779,9.789425100267449,0.01,0.617646458
18.05585156249984,2987.9137689038507,3189.081768903851,70.36084824002498,74.52763018150469,-10.505837313044202,10.509354264230849,37.19479412813904,-80.38879992201383,0,2.439700344303499,0.000231403811967,9.789422937465087,0.01,0.617889417
18.06585156249984,2988.6168521299637,3189.784852129964,70.25580053881784,74.42756683394735,-10.503701376918691,10.507210044786266,37.19479413146676,-80.38879715470482,0,2.44578344495678,0.00090497248865,9.7894207778904,0.01,0.618134625
18.075851562499842,2989.3188849857984,3190.4868849857985,70.15077417834605,74.32753863047769,-10.501569156533051,10.50506957085199,37.19479413479603,-80.38879438770161,0,2.451848366179722,0.001462436338093,9.789418621542726,0.01,0.618381917
18.085851562499844,2990.019867684578,3191.187867684578,70.04576912162446,74.22754558424232,-10.499440667093285,10.502932855978232,37.19479413812679,-80.38879162100383,0,2.458032911372663,0.002055273181529,9.789416468421408,0.01,0.618623542
18.095851562499845,2990.719800439152,3191.887800439152,69.94078533056647,74.12758770870269,-10.497316004380865,10.500799988368804,37.194794141459084,-80.3887888546111,0,2.464273765568557,0.002655471617029,9.789414318525782,0.01,0.618874625
18.105851562499847,2991.4186834619854,3192.5866834619856,69.83582276737057,74.02766501763048,-10.495195153371395,10.498670953719735,37.19479414479288,-80.38878608852296,0,2.470509317638599,0.003122408176839,9.7894121718552,0.01,0.619127708
18.11585156249985,2992.1165169651654,3193.2845169651655,69.73088139331044,73.9277775251149,-10.493078122023219,10.496545758990683,37.1947941481282,-80.38878332273912,0,2.476755638212686,0.003469707082436,9.789410028409005,0.01,0.619381292
18.12585156249985,2992.8133011603923,3193.9813011603924,69.62596117056084,73.82792524555553,-10.49096489949172,10.494424393661475,37.19479415146503,-80.3887805572591,0,2.483035515898307,0.003919369162368,9.789407888186544,0.01,0.619629083
18.13585156249985,2993.5090362589904,3194.6770362589905,69.52106206126119,73.72810819366752,-10.488855430035757,10.492306805626093,37.19479415480336,-80.38877779208258,0,2.489312492523341,0.004290304272991,9.789405751187164,0.01,0.619874167
18.145851562499853,2994.203722471906,3195.371722471906,69.41618402775019,73.62832638448201,-10.486749767504891,10.490193044359367,37.19479415814319,-80.3887750272091,0,2.495717670942416,0.004626878584734,9.789403617410215,0.01,0.62013775
18.155851562499855,2994.897360009705,3196.0653600097053,69.3113270315277,73.52857983335404,-10.484647965843152,10.488083159437046,37.19479416148454,-80.38877226263838,0,2.502065875898071,0.004998127462016,9.789401486855047,0.01,0.620391167
18.165851562499856,2995.589949082569,3196.757949082569,69.20649103438646,73.42886855595829,-10.482549987108126,10.485977115234766,37.194794164827364,-80.38876949836995,0,2.508521612731559,0.005425194810248,9.789399359521008,0.01,0.620660042
18.175851562499858,2996.281489900297,3197.449489900297,69.10167599787201,73.32919256829337,-10.480455796750642,10.483874879297112,37.194794168171704,-80.38876673440345,0,2.514934416641782,0.005940869357575,9.789397235407456,0.01,0.620908542
18.18585156249986,2996.9719826723053,3198.1399826723055,68.99688188435114,73.22955188667754,-10.478365416292176,10.48177647118925,37.19479417151753,-80.38876397073848,0,2.521337971812974,0.006303862553576,9.789395114513736,0.01,0.621155708
18.19585156249986,2997.6614276076366,3198.8294276076367,68.8921086560843,73.12994652775437,-10.476278779116091,10.479681828733089,37.19479417486485,-80.38876120737469,0,2.527842676667917,0.006699630947385,9.789392996839215,0.01,0.621503042
18.205851562499863,2998.349824914953,3199.517824914953,68.78735627516713,73.03037650849565,-10.474195889299272,10.477590955290056,37.19479417821367,-80.38875844431166,0,2.534218272712069,0.007045159400442,9.789390882383236,0.01,0.621785208
18.215851562499864,2999.037174802544,3200.205174802544,68.68262470476894,72.93084184619468,-10.472116748769484,10.475503852185252,37.19479418156397,-80.38875568154903,0,2.540791961684311,0.007484965227436,9.789388771145164,0.01,0.622042292
18.225851562499866,2999.723477478324,3200.8914774783243,68.57791390657418,72.83134255848339,-10.470041426544134,10.473420583024424,37.19479418491577,-80.38875291908641,0,2.547333238024769,0.007934434865554,9.789386663124358,0.01,0.62225825
18.235851562499867,3000.408733149825,3201.576733149825,68.47322384253704,72.73187866332455,-10.467969869797663,10.471341098371404,37.19479418826905,-80.38875015692341,0,2.553881220773896,0.008484671162405,9.789384558320174,0.01,0.622476917
