Year_x, Month_x, Day_x, Time_x      , Flight_Time_(s)_x, Sync_x, Gyro_X, Gyro_Y, Gyro_Z, Accel_X, Accel_Y, Accel_Z, Quat_1  , Quat_2  , Quat_3  , Quat_4  , Aux_Volts, Current, DateTime               , Year_y, Month_y, Day_y, Time_y      , Flight_Time_(s)_y, Sync_y, Temperature_(F), Baro_Press_(atm), Baro_Altitude_ASL_(feet), Baro_Altitude_AGL_(feet), Batt_Volts, Apo_Volts, Main_Volts, 3rd_Volts, 4th_Volts, Velocity_Up, Velocity_DR, Velocity_CR, Inertial_Altitude, Inertial_DR_Position, Inertial_CR_position, Tilt_Angle_(deg), Future_Angle_(deg), Roll_Angle_(deg), Reserved_1, Reserved_2, Reserved_3, Rocket_FER_Hex, Apo_FER_H  ex, Main_FER_Hex, 3rd_FER_Hex, 4th_FER_Hex, Liftoff, Apogee, Press_Increasing, Burnout_Coast, Apo_fired, Main_fired, 3rd_fired, 4th_fired, Normal_Ascent, Accel_Vel_LE_0, ECI_Vvel_le_0, Tilt Exceeded 90deg, Reserved, LT_AGL1, GT_AGL2, LT_FANG1, GT_FANG2, GT_FUTANG, LT_TVAL1, GT_TVAL2, LT_VEL1, GT_VEL2, LT_BVEL1, GT_BURN, Armed, Reserved.1, Reserved.2, LT_AGL1.1, GT_AGL2.1, LT_FANG1.1, GT_FANG2.1, GT_FUTANG.1, LT_TVAL1.1, GT_TVAL2.1, LT_VEL1.1, GT_VEL2.1, LT_BVEL1.1, GT_BURN.1, Armed.1, Reserved.3, Reserved.4, LT_AGL1.2, GT_AGL2.2, LT_FANG1.2, GT_FANG2.2, GT_FUTANG.2, LT_TVAL1.2, GT_TVAL2.2, LT_VEL1.2, GT_VEL2.2, LT_BVEL1.2, GT_BURN.2, Armed.2, Reserved.5, Reserved.6, LT_AGL1.3, GT_AGL2.3, LT_FANG1.3, GT_FANG2.3, GT_FUTANG.3, LT_TVAL1.3, GT_TVAL2.3, LT_VEL1.3, GT_VEL2.3, LT_BVEL1.3, GT_BURN.3, Armed.3, Reserved.7, Reserved.8
  2025,       6,    11, 12:08:54.136, 61.0             ,    167, 395.8 , -20.8 , 80.0  , 0.57   , 0.37   , 0.48   , 0.1165  , -0.0809 , 0.7201  , 0.6792  ,     0.017,   0.0  , 2025-06-11 12:08:54.136,   2025,       6,    11, 12:08:54.136, 61.0             ,    167,           100.3,           0.7187,                   8859.8, 6103.0                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -114.0     , -44.0      , 241.0      , 6354.0           , -7235.0             , 3997.0              ,            163.3,                0.0, -5050.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.156, 61.02            ,    187, 393.9 , -13.4 , 88.6  , 0.41   , 0.33   , 0.3    , 0.11387 , -0.05997, 0.7659  , 0.6299  ,     0.017,   0.0  , 2025-06-11 12:08:54.156,   2025,       6,    11, 12:08:54.156, 61.02            ,    187,           100.3,           0.7185,                   8864.9, 6108.1                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -114.0     , -44.0      , 241.0      , 6351.0           , -7236.0             , 4002.0              ,            165.1,                0.0, -5058.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.176, 61.04            ,    207, 391.6 , -4.0  , 93.4  , 0.23   , 0.1    , 0.26   , 0.10873 , -0.03887, 0.80787 , 0.57787 ,     0.018,   0.0  , 2025-06-11 12:08:54.176,   2025,       6,    11, 12:08:54.176, 61.04            ,    207,           100.3,           0.7185,                   8865.6, 6108.8                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -114.0     , -44.0      , 241.0      , 6349.0           , -7237.0             , 4007.0              ,            166.9,                0.0, -5066.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.196, 61.06            ,    227, 391.2 , 5.7   , 98.2  , 0.11   , 0.01   , 0.24   , 0.1012  , -0.01793, 0.84603 , 0.5231  ,     0.017,   0.0  , 2025-06-11 12:08:54.196,   2025,       6,    11, 12:08:54.196, 61.06            ,    227,           100.3,           0.7188,                   8854.7, 6098.0                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -44.0      , 240.0      , 6347.0           , -7237.0             , 4012.0              ,            168.8,                0.0, -5074.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.216, 61.08            ,    247, 391.4 , 17.6  , 96.6  , 0.04   , -0.02  , 0.2    , 0.0915  , 0.00233 , 0.8801  , 0.4658  ,     0.018,   0.0  , 2025-06-11 12:08:54.216,   2025,       6,    11, 12:08:54.216, 61.08            ,    247,           100.3,           0.7188,                   8854.7, 6098.0                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -44.0      , 240.0      , 6345.0           , -7238.0             , 4017.0              ,            170.5,                0.0, -5082.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.236, 61.1             ,     17, 390.8 , 27.8  , 95.1  , 0.1    , -0.06  , 0.21   , 0.07977 , 0.02137 , 0.91003 , 0.40617 ,     0.017,   0.0  , 2025-06-11 12:08:54.236,   2025,       6,    11, 12:08:54.236, 61.1             ,     17,           100.3,           0.7189,                   8851.1, 6094.4                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -116.0     , -44.0      , 240.0      , 6342.0           , -7239.0             , 4021.0              ,            172.1,                0.0, -5089.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.256, 61.12            ,     37, 391.0 , 39.2  , 90.6  , 0.28   , -0.24  , 0.32   , 0.06607 , 0.0391  , 0.9356  , 0.3445  ,     0.017,   0.0  , 2025-06-11 12:08:54.256,   2025,       6,    11, 12:08:54.256, 61.12            ,     37,           100.3,           0.7189,                   8851.1, 6094.4                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -117.0     , -44.0      , 240.0      , 6340.0           , -7240.0             , 4026.0              ,            173.2,                0.0, -5097.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.276, 61.14            ,     57, 391.5 , 45.8  , 80.4  , 0.43   , -0.38  , 0.39   , 0.05113 , 0.0547  , 0.95677 , 0.28103 ,     0.017,   0.0  , 2025-06-11 12:08:54.276,   2025,       6,    11, 12:08:54.276, 61.14            ,     57,           100.3,           0.7192,                   8840.3, 6083.5                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -117.0     , -44.0      , 240.0      , 6338.0           , -7241.0             , 4031.0              ,            173.8,                0.0, -5105.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.296, 61.16            ,     77, 391.3 , 52.1  , 69.3  , 0.69   , -0.19  , 0.25   , 0.03533 , 0.06817 , 0.97337 , 0.21597 ,     0.017,   0.0  , 2025-06-11 12:08:54.296,   2025,       6,    11, 12:08:54.296, 61.16            ,     77,           100.3,           0.7192,                   8840.3, 6083.5                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -117.0     , -43.0      , 240.0      , 6335.0           , -7242.0             , 4036.0              ,            173.7,                0.0, -5113.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.316, 61.18            ,     97, 397.7 , 56.3  , 59.7  , 0.76   , -0.55  , 0.59   , 0.0186  , 0.07937 , 0.98543 , 0.1492  ,     0.017,   0.0  , 2025-06-11 12:08:54.316,   2025,       6,    11, 12:08:54.316, 61.18            ,     97,           100.3,           0.7194,                   8834.5, 6077.7                  ,      4.138,      0.02,       4.1 ,      4.11,      0.02, -118.0     , -43.0      , 240.0      , 6333.0           , -7243.0             , 4041.0              ,            173.0,                0.0, -5121.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.336, 61.2             ,    117, 402.4 , 53.3  , 42.9  , 0.99   , -0.82  , 0.74   , 0.0024  , 0.08763 , 0.9928  , 0.0812  ,     0.017,   0.0  , 2025-06-11 12:08:54.336,   2025,       6,    11, 12:08:54.336, 61.2             ,    117,           100.3,           0.7194,                   8834.5, 6077.7                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -118.0     , -43.0      , 241.0      , 6330.0           , -7244.0             , 4046.0              ,            172.0,                0.0, -5129.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.356, 61.22            ,    137, 406.1 , 49.6  , 26.0  , 1.31   , -0.94  , 0.56   , -0.0132 , 0.09277 , 0.9955  , 0.01187 ,     0.017,   0.0  , 2025-06-11 12:08:54.356,   2025,       6,    11, 12:08:54.356, 61.22            ,    137,           100.3,           0.7193,                   8838.1, 6081.3                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -118.0     , -42.0      , 241.0      , 6328.0           , -7245.0             , 4050.0              ,            171.0,                0.0, -5137.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.376, 61.24            ,    157, 413.8 , 46.8  , 6.7   , 1.43   , -0.98  , 0.56   , -0.0282 , 0.09423 , 0.9934  , -0.05877,     0.017,   0.0  , 2025-06-11 12:08:54.376,   2025,       6,    11, 12:08:54.376, 61.24            ,    157,           100.3,           0.7193,                   8838.1, 6081.3                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -117.0     , -42.0      , 241.0      , 6326.0           , -7245.0             , 4055.0              ,            170.2,                0.0, -5145.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.396, 61.26            ,    177, 420.8 , 45.0  , -11.8 , 1.38   , -0.82  , 0.61   , -0.04303, 0.09173 , 0.98627 , -0.13023,     0.018,   0.0  , 2025-06-11 12:08:54.396,   2025,       6,    11, 12:08:54.396, 61.26            ,    177,           100.3,           0.7189,                   8850.4, 6093.6                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -117.0     , -42.0      , 242.0      , 6323.0           , -7246.0             , 4060.0              ,            169.6,                0.0, -5153.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.416, 61.28            ,    197, 426.6 , 42.6  , -30.6 , 1.04   , -0.75  , 0.56   , -0.05773, 0.08533 , 0.97393 , -0.202  ,     0.018,   0.0  , 2025-06-11 12:08:54.416,   2025,       6,    11, 12:08:54.416, 61.28            ,    197,           100.3,           0.7189,                   8850.4, 6093.6                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -117.0     , -41.0      , 242.0      , 6321.0           , -7247.0             , 4065.0              ,            169.1,                0.0, -5162.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.436, 61.3             ,    217, 429.9 , 35.1  , -46.6 , 1.22   , -0.89  , 0.89   , -0.07203, 0.07533 , 0.95623 , -0.2733 ,     0.017,   0.0  , 2025-06-11 12:08:54.436,   2025,       6,    11, 12:08:54.436, 61.3             ,    217,           100.3,           0.719 ,                   8846.8, 6090.0                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -117.0     , -41.0      , 243.0      , 6319.0           , -7248.0             , 4070.0              ,            168.7,                0.0, -5170.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.456, 61.32            ,    237, 436.5 , 17.5  , -50.7 , 1.45   , -0.3   , 0.55   , -0.08427, 0.06257 , 0.93313 , -0.3438 ,     0.018,   0.0  , 2025-06-11 12:08:54.456,   2025,       6,    11, 12:08:54.456, 61.32            ,    237,           100.3,           0.719 ,                   8846.8, 6090.0                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -116.0     , -41.0      , 243.0      , 6316.0           , -7249.0             , 4075.0              ,            168.4,                0.0, -5179.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.476, 61.34            ,      7, 440.0 , 2.2   , -49.0 , 1.24   , -0.07  , 1.2    , -0.09343, 0.04817 , 0.9046  , -0.41307,     0.017,   0.0  , 2025-06-11 12:08:54.476,   2025,       6,    11, 12:08:54.476, 61.34            ,      7,           100.3,           0.7192,                   8841.0, 6084.2                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -116.0     , -41.0      , 244.0      , 6314.0           , -7250.0             , 4080.0              ,            168.3,                0.0, -5188.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.496, 61.36            ,     27, 440.2 , -14.5 , -38.7 , 1.32   , 0.25   , 0.89   , -0.09873, 0.03347 , 0.87067 , -0.48067,     0.018,   0.0  , 2025-06-11 12:08:54.496,   2025,       6,    11, 12:08:54.496, 61.36            ,     27,           100.3,           0.7192,                   8841.7, 6085.0                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -116.0     , -41.0      , 244.0      , 6312.0           , -7250.0             , 4084.0              ,            168.3,                0.0, -5197.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.516, 61.38            ,     47, 443.9 , -26.4 , -26.0 , 1.34   , 0.1    , 0.87   , -0.10027, 0.0192  , 0.83137 , -0.5462 ,     0.017,   0.0  , 2025-06-11 12:08:54.516,   2025,       6,    11, 12:08:54.516, 61.38            ,     47,           100.3,           0.719 ,                   8849.0, 6092.2                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -40.0      , 245.0      , 6309.0           , -7251.0             , 4089.0              ,            168.5,                0.0, -5205.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.536, 61.4             ,     67, 448.7 , -33.8 , -13.3 , 1.05   , 0.18   , 0.84   , -0.09877, 0.00557 , 0.78693 , -0.60903,     0.018,   0.0  , 2025-06-11 12:08:54.536,   2025,       6,    11, 12:08:54.536, 61.4             ,     67,           100.3,           0.719 ,                   8848.2, 6091.5                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -40.0      , 245.0      , 6307.0           , -7252.0             , 4094.0              ,            168.9,                0.0, -5214.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.556, 61.42            ,     87, 450.3 , -39.3 , -4.3  , 1.09   , 0.17   , 0.79   , -0.0947 , -0.00723, 0.73757 , -0.66853,     0.017,   0.0  , 2025-06-11 12:08:54.556,   2025,       6,    11, 12:08:54.556, 61.42            ,     87,           100.3,           0.7191,                   8843.2, 6086.4                  ,      4.137,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -40.0      , 245.0      , 6305.0           , -7253.0             , 4099.0              ,            169.4,                0.0, -5223.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.576, 61.44            ,    107, 450.0 , -42.3 , 4.6   , 1.05   , 0.23   , 0.59   , -0.0885 , -0.01937, 0.68353 , -0.72423,     0.018,   0.0  , 2025-06-11 12:08:54.576,   2025,       6,    11, 12:08:54.576, 61.44            ,    107,           100.3,           0.7191,                   8843.2, 6086.4                  ,      4.138,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -40.0      , 246.0      , 6302.0           , -7254.0             , 4104.0              ,            170.0,                0.0, -5232.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.596, 61.46            ,    127, 450.5 , -38.2 , 16.5  , 0.9    , 0.11   , 0.5    , -0.08043, -0.0299 , 0.62503 , -0.77583,     0.018,   0.0  , 2025-06-11 12:08:54.596,   2025,       6,    11, 12:08:54.596, 61.46            ,    127,           100.3,           0.7192,                   8841.0, 6084.2                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -40.0      , 246.0      , 6300.0           , -7254.0             , 4109.0              ,            170.6,                0.0, -5241.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
  2025,       6,    11, 12:08:54.616, 61.48            ,    147, 452.2 , -31.0 , 26.1  , 0.78   , 0.1    , 0.39   , -0.071  , -0.03843, 0.5625  , -0.82283,     0.017,   0.0  , 2025-06-11 12:08:54.616,   2025,       6,    11, 12:08:54.616, 61.48            ,    147,           100.3,           0.7192,                   8841.0, 6084.2                  ,      4.136,      0.02,       4.1 ,      4.11,      0.02, -115.0     , -40.0      , 246.0      , 6298.0           , -7255.0             , 4114.0              ,            171.3,                0.0, -5250.0         ,          0,          0,          0, e1f           , cca          , cca         , cca        , cca        ,       1,      1,                1,             1,         1,          0,         0,         0,             0,              1,             1,                   1,        0,       0,       1,        0,        1,         0,        0,        1,       1,       0,        0,       1,     1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0,         0,         1,          0,          1,           0,          0,          1,         1,         0,          0,         1,       1,          0,          0
