#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10475, 3,     9.87, 5,   coast,  -10.54,  72607.00, 2723.72, 1888.90,  131.97, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.88, 5,   coast,  -10.53,  72587.00, 2725.90, 1891.08,  131.86, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.89, 5,   coast,  -10.51,  72578.00, 2726.88, 1892.07,  131.76, 31.2, 8.34, 8.34, 8.38
6, 10475, 3,     9.90, 5,   coast,  -10.49,  72559.00, 2728.95, 1894.14,  131.65, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,     9.91, 5,   coast,  -10.47,  72559.00, 2728.95, 1894.14,  131.55, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.92, 5,   coast,  -10.46,  72552.00, 2729.72, 1894.90,  131.44, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,     9.93, 5,   coast,  -10.44,  72545.00, 2730.48, 1895.67,  131.34, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.94, 5,   coast,  -10.43,  72527.00, 2732.44, 1897.63,  131.24, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,     9.95, 5,   coast,  -10.41,  72511.00, 2734.19, 1899.38,  131.13, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.96, 5,   coast,  -10.39,  72493.00, 2736.16, 1901.34,  131.03, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.97, 5,   coast,  -10.38,  72487.00, 2736.81, 1902.00,  130.93, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.98, 5,   coast,  -10.36,  72477.00, 2737.90, 1903.09,  130.82, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,     9.99, 5,   coast,  -10.35,  72460.00, 2739.76, 1904.94,  130.72, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.00, 5,   coast,  -10.33,  72450.00, 2740.85, 1906.04,  130.62, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.01, 5,   coast,  -10.32,  72439.00, 2742.05, 1907.24,  130.51, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.02, 5,   coast,  -10.31,  72439.00, 2742.05, 1907.24,  130.41, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.03, 5,   coast,  -10.29,  72423.00, 2743.80, 1908.99,  130.31, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.04, 5,   coast,  -10.28,  72407.00, 2745.55, 1910.73,  130.21, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.05, 5,   coast,  -10.27,  72389.00, 2747.52, 1912.70,  130.10, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.06, 5,   coast,  -10.25,  72377.00, 2748.83, 1914.01,  130.00, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.07, 5,   coast,  -10.24,  72366.00, 2750.03, 1915.22,  129.90, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.08, 5,   coast,  -10.23,  72357.00, 2751.01, 1916.20,  129.80, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.09, 5,   coast,  -10.22,  72343.00, 2752.54, 1917.73,  129.70, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.10, 5,   coast,  -10.21,  72326.00, 2754.40, 1919.59,  129.60, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.11, 5,   coast,  -10.19,  72318.00, 2755.28, 1920.46,  129.49, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.12, 5,   coast,  -10.18,  72302.00, 2757.03, 1922.21,  129.39, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.13, 5,   coast,  -10.17,  72302.00, 2757.03, 1922.21,  129.29, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.14, 5,   coast,  -10.16,  72280.00, 2759.44, 1924.62,  129.19, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.15, 5,   coast,  -10.15,  72264.00, 2761.19, 1926.37,  129.09, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.16, 5,   coast,  -10.14,  72260.00, 2761.63, 1926.81,  128.99, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.17, 5,   coast,  -10.13,  72254.00, 2762.28, 1927.47,  128.88, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.18, 5,   coast,  -10.12,  72240.00, 2763.81, 1929.00,  128.78, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.19, 5,   coast,  -10.11,  72215.00, 2766.55, 1931.74,  128.68, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.20, 5,   coast,  -10.10,  72202.00, 2767.98, 1933.16,  128.58, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.21, 5,   coast,  -10.10,  72193.00, 2768.96, 1934.15,  128.48, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.22, 5,   coast,  -10.09,  72187.00, 2769.62, 1934.80,  128.38, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.23, 5,   coast,  -10.08,  72171.00, 2771.37, 1936.56,  128.28, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.24, 5,   coast,  -10.07,  72171.00, 2771.37, 1936.56,  128.18, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.25, 5,   coast,  -10.06,  72155.00, 2773.12, 1938.31,  128.08, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.26, 5,   coast,  -10.06,  72137.00, 2775.10, 1940.28,  127.98, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.27, 5,   coast,  -10.05,  72122.00, 2776.74, 1941.93,  127.88, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.28, 5,   coast,  -10.04,  72120.00, 2776.96, 1942.15,  127.78, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.29, 5,   coast,  -10.03,  72105.00, 2778.61, 1943.79,  127.68, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.30, 5,   coast,  -10.03,  72092.00, 2780.03, 1945.22,  127.58, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.31, 5,   coast,  -10.02,  72078.00, 2781.57, 1946.75,  127.48, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.32, 5,   coast,  -10.01,  72061.00, 2783.43, 1948.62,  127.38, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.33, 5,   coast,  -10.01,  72052.00, 2784.42, 1949.60,  127.28, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.34, 5,   coast,  -10.00,  72045.00, 2785.19, 1950.37,  127.18, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.35, 5,   coast,  -10.00,  72045.00, 2785.19, 1950.37,  127.08, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.36, 5,   coast,   -9.99,  72039.00, 2785.84, 1951.03,  126.98, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.37, 5,   coast,   -9.99,  72008.00, 2789.25, 1954.43,  126.88, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.38, 5,   coast,   -9.98,  71999.00, 2790.23, 1955.42,  126.78, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.39, 5,   coast,   -9.98,  71988.00, 2791.44, 1956.63,  126.68, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.40, 5,   coast,   -9.97,  71972.00, 2793.20, 1958.38,  126.58, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.41, 5,   coast,   -9.97,  71958.00, 2794.74, 1959.92,  126.48, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.42, 5,   coast,   -9.96,  71955.00, 2795.07, 1960.25,  126.38, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.43, 5,   coast,   -9.96,  71937.00, 2797.04, 1962.23,  126.28, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.44, 5,   coast,   -9.95,  71930.00, 2797.81, 1963.00,  126.18, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.45, 5,   coast,   -9.95,  71916.00, 2799.35, 1964.54,  126.09, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.46, 5,   coast,   -9.95,  71916.00, 2799.35, 1964.54,  125.99, 31.2, 8.32, 8.34, 8.40
6, 10475, 3,    10.47, 5,   coast,   -9.94,  71897.00, 2801.44, 1966.62,  125.89, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.48, 5,   coast,   -9.94,  71890.00, 2802.21, 1967.39,  125.79, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.49, 5,   coast,   -9.94,  71881.00, 2803.20, 1968.38,  125.69, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.50, 5,   coast,   -9.94,  71864.00, 2805.07, 1970.25,  125.59, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.51, 5,   coast,   -9.93,  71840.00, 2807.70, 1972.89,  125.49, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.52, 5,   coast,   -9.93,  71831.00, 2808.69, 1973.88,  125.39, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.53, 5,   coast,   -9.93,  71824.00, 2809.46, 1974.65,  125.29, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.54, 5,   coast,   -9.93,  71812.00, 2810.78, 1975.97,  125.19, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.55, 5,   coast,   -9.93,  71797.00, 2812.43, 1977.62,  125.10, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.56, 5,   coast,   -9.93,  71784.00, 2813.86, 1979.05,  125.00, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.57, 5,   coast,   -9.92,  71784.00, 2813.86, 1979.05,  124.90, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.58, 5,   coast,   -9.92,  71782.00, 2814.08, 1979.27,  124.80, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.59, 5,   coast,   -9.92,  71763.00, 2816.18, 1981.36,  124.70, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.60, 5,   coast,   -9.92,  71751.00, 2817.50, 1982.68,  124.60, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.61, 5,   coast,   -9.92,  71738.00, 2818.93, 1984.11,  124.50, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.62, 5,   coast,   -9.92,  71724.00, 2820.47, 1985.65,  124.40, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.63, 5,   coast,   -9.93,  71715.00, 2821.46, 1986.65,  124.30, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.64, 5,   coast,   -9.93,  71703.00, 2822.78, 1987.97,  124.20, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.65, 5,   coast,   -9.93,  71694.00, 2823.77, 1988.96,  124.11, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.66, 5,   coast,   -9.93,  71687.00, 2824.54, 1989.73,  124.01, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.67, 5,   coast,   -9.93,  71672.00, 2826.20, 1991.38,  123.91, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.68, 5,   coast,   -9.93,  71672.00, 2826.20, 1991.38,  123.81, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.69, 5,   coast,   -9.93,  71643.00, 2829.39, 1994.58,  123.71, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.70, 5,   coast,   -9.94,  71641.00, 2829.61, 1994.80,  123.61, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.71, 5,   coast,   -9.94,  71620.00, 2831.93, 1997.11,  123.51, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.72, 5,   coast,   -9.94,  71606.00, 2833.47, 1998.66,  123.41, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.73, 5,   coast,   -9.94,  71600.00, 2834.13, 1999.32,  123.32, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.74, 5,   coast,   -9.95,  71586.00, 2835.68, 2000.86,  123.22, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.75, 5,   coast,   -9.95,  71570.00, 2837.44, 2002.63,  123.12, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.76, 5,   coast,   -9.96,  71563.00, 2838.21, 2003.40,  123.02, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.77, 5,   coast,   -9.96,  71552.00, 2839.43, 2004.61,  122.92, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.78, 5,   coast,   -9.96,  71546.00, 2840.09, 2005.27,  122.82, 31.2, 8.35, 8.35, 8.41
6, 10475, 3,    10.79, 5,   coast,   -9.97,  71546.00, 2840.09, 2005.27,  122.72, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.80, 5,   coast,   -9.97,  71527.00, 2842.19, 2007.37,  122.62, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.81, 5,   coast,   -9.98,  71513.00, 2843.73, 2008.92,  122.52, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.82, 5,   coast,   -9.98,  71500.00, 2845.17, 2010.35,  122.42, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.83, 5,   coast,   -9.98,  71489.00, 2846.38, 2011.57,  122.33, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.84, 5,   coast,   -9.99,  71472.00, 2848.26, 2013.44,  122.23, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.85, 5,   coast,   -9.99,  71463.00, 2849.25, 2014.44,  122.13, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.86, 5,   coast,  -10.00,  71448.00, 2850.91, 2016.09,  122.03, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.87, 5,   coast,  -10.00,  71443.00, 2851.46, 2016.65,  121.93, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.88, 5,   coast,  -10.01,  71432.00, 2852.68, 2017.86,  121.83, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.89, 5,   coast,  -10.01,  71423.00, 2853.67, 2018.86,  121.73, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    10.90, 5,   coast,  -10.02,  71423.00, 2853.67, 2018.86,  121.63, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.91, 5,   coast,  -10.02,  71403.00, 2855.88, 2021.07,  121.53, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    10.92, 5,   coast,  -10.03,  71387.00, 2857.65, 2022.83,  121.43, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.93, 5,   coast,  -10.04,  71377.00, 2858.75, 2023.94,  121.32, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.94, 5,   coast,  -10.04,  71365.00, 2860.08, 2025.27,  121.22, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.95, 5,   coast,  -10.05,  71353.00, 2861.41, 2026.59,  121.12, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.96, 5,   coast,  -10.05,  71347.00, 2862.07, 2027.26,  121.02, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.97, 5,   coast,  -10.06,  71332.00, 2863.73, 2028.92,  120.92, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    10.98, 5,   coast,  -10.06,  71325.00, 2864.50, 2029.69,  120.82, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    10.99, 5,   coast,  -10.07,  71308.00, 2866.38, 2031.57,  120.72, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.00, 5,   coast,  -10.08,  71300.00, 2867.27, 2032.46,  120.62, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.01, 5,   coast,  -10.08,  71300.00, 2867.27, 2032.46,  120.52, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.02, 5,   coast,  -10.09,  71279.00, 2869.59, 2034.78,  120.42, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    11.03, 5,   coast,  -10.09,  71262.00, 2871.48, 2036.66,  120.31, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.04, 5,   coast,  -10.10,  71246.00, 2873.25, 2038.43,  120.21, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.05, 5,   coast,  -10.11,  71244.00, 2873.47, 2038.65,  120.11, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.06, 5,   coast,  -10.11,  71231.00, 2874.91, 2040.09,  120.01, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.07, 5,   coast,  -10.12,  71222.00, 2875.90, 2041.09,  119.91, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.08, 5,   coast,  -10.12,  71211.00, 2877.12, 2042.31,  119.81, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.09, 5,   coast,  -10.13,  71201.00, 2878.23, 2043.42,  119.71, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.10, 5,   coast,  -10.14,  71191.00, 2879.34, 2044.52,  119.61, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.11, 5,   coast,  -10.14,  71174.00, 2881.22, 2046.41,  119.50, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.12, 5,   coast,  -10.15,  71174.00, 2881.22, 2046.41,  119.40, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.13, 5,   coast,  -10.15,  71168.00, 2881.89, 2047.07,  119.30, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.14, 5,   coast,  -10.16,  71151.00, 2883.77, 2048.96,  119.20, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.15, 5,   coast,  -10.17,  71140.00, 2884.99, 2050.17,  119.10, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.16, 5,   coast,  -10.17,  71125.00, 2886.65, 2051.84,  119.00, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.17, 5,   coast,  -10.18,  71123.00, 2886.87, 2052.06,  118.90, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.18, 5,   coast,  -10.18,  71111.00, 2888.20, 2053.39,  118.80, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.19, 5,   coast,  -10.19,  71099.00, 2889.53, 2054.72,  118.70, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.20, 5,   coast,  -10.20,  71083.00, 2891.31, 2056.49,  118.59, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    11.21, 5,   coast,  -10.20,  71076.00, 2892.09, 2057.27,  118.49, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.22, 5,   coast,  -10.21,  71059.00, 2893.97, 2059.16,  118.39, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    11.23, 5,   coast,  -10.21,  71059.00, 2893.97, 2059.16,  118.29, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.24, 5,   coast,  -10.22,  71042.00, 2895.86, 2061.04,  118.19, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    11.25, 5,   coast,  -10.23,  71025.00, 2897.74, 2062.93,  118.09, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.26, 5,   coast,  -10.23,  71011.00, 2899.30, 2064.48,  117.98, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.27, 5,   coast,  -10.24,  71001.00, 2900.41, 2065.59,  117.88, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.28, 5,   coast,  -10.24,  70993.00, 2901.30, 2066.48,  117.78, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.29, 5,   coast,  -10.25,  70984.00, 2902.30, 2067.48,  117.68, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.30, 5,   coast,  -10.26,  70969.00, 2903.96, 2069.15,  117.57, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.31, 5,   coast,  -10.26,  70966.00, 2904.30, 2069.48,  117.47, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.32, 5,   coast,  -10.27,  70956.00, 2905.41, 2070.59,  117.37, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.33, 5,   coast,  -10.27,  70942.00, 2906.96, 2072.15,  117.27, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    11.34, 5,   coast,  -10.28,  70942.00, 2906.96, 2072.15,  117.16, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.35, 5,   coast,  -10.28,  70928.00, 2908.52, 2073.70,  117.06, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    11.36, 5,   coast,  -10.29,  70909.00, 2910.63, 2075.81,  116.96, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.37, 5,   coast,  -10.29,  70903.00, 2911.30, 2076.48,  116.85, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.38, 5,   coast,  -10.30,  70888.00, 2912.96, 2078.15,  116.75, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.39, 5,   coast,  -10.30,  70877.00, 2914.19, 2079.37,  116.65, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.40, 5,   coast,  -10.31,  70875.00, 2914.41, 2079.59,  116.54, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.41, 5,   coast,  -10.31,  70860.00, 2916.08, 2081.26,  116.44, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.42, 5,   coast,  -10.32,  70849.00, 2917.30, 2082.48,  116.34, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.43, 5,   coast,  -10.32,  70839.00, 2918.41, 2083.60,  116.23, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.44, 5,   coast,  -10.33,  70827.00, 2919.75, 2084.93,  116.13, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    11.45, 5,   coast,  -10.33,  70827.00, 2919.75, 2084.93,  116.02, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.46, 5,   coast,  -10.34,  70811.00, 2921.53, 2086.71,  115.92, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    11.47, 5,   coast,  -10.34,  70790.00, 2923.86, 2089.05,  115.82, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.48, 5,   coast,  -10.35,  70783.00, 2924.64, 2089.83,  115.71, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.49, 5,   coast,  -10.35,  70773.00, 2925.76, 2090.94,  115.61, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.50, 5,   coast,  -10.35,  70764.00, 2926.76, 2091.94,  115.50, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.51, 5,   coast,  -10.36,  70746.00, 2928.76, 2093.95,  115.40, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.52, 5,   coast,  -10.36,  70742.00, 2929.21, 2094.39,  115.30, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.53, 5,   coast,  -10.36,  70726.00, 2930.99, 2096.17,  115.19, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.54, 5,   coast,  -10.37,  70722.00, 2931.43, 2096.62,  115.09, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.55, 5,   coast,  -10.37,  70719.00, 2931.77, 2096.95,  114.99, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    11.56, 5,   coast,  -10.37,  70719.00, 2931.77, 2096.95,  114.88, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.57, 5,   coast,  -10.38,  70699.00, 2934.00, 2099.18,  114.78, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.58, 5,   coast,  -10.38,  70682.00, 2935.89, 2101.07,  114.67, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.59, 5,   coast,  -10.38,  70669.00, 2937.34, 2102.52,  114.57, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.60, 5,   coast,  -10.38,  70669.00, 2937.34, 2102.52,  114.47, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.61, 5,   coast,  -10.38,  70651.00, 2939.34, 2104.53,  114.36, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.62, 5,   coast,  -10.39,  70643.00, 2940.24, 2105.42,  114.26, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.63, 5,   coast,  -10.39,  70634.00, 2941.24, 2106.42,  114.15, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.64, 5,   coast,  -10.39,  70624.00, 2942.35, 2107.54,  114.05, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.65, 5,   coast,  -10.39,  70610.00, 2943.92, 2109.10,  113.95, 31.2, 8.34, 8.34, 8.38
6, 10475, 3,    11.66, 5,   coast,  -10.39,  70602.00, 2944.81, 2109.99,  113.84, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.67, 5,   coast,  -10.39,  70602.00, 2944.81, 2109.99,  113.74, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.68, 5,   coast,  -10.39,  70592.00, 2945.92, 2111.11,  113.63, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.69, 5,   coast,  -10.39,  70571.00, 2948.27, 2113.45,  113.53, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.70, 5,   coast,  -10.39,  70559.00, 2949.60, 2114.79,  113.42, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.71, 5,   coast,  -10.39,  70549.00, 2950.72, 2115.91,  113.32, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.72, 5,   coast,  -10.39,  70537.00, 2952.06, 2117.25,  113.21, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.73, 5,   coast,  -10.39,  70529.00, 2952.95, 2118.14,  113.11, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.74, 5,   coast,  -10.39,  70516.00, 2954.40, 2119.59,  113.01, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.75, 5,   coast,  -10.39,  70508.00, 2955.30, 2120.48,  112.90, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.76, 5,   coast,  -10.39,  70501.00, 2956.08, 2121.26,  112.80, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    11.77, 5,   coast,  -10.38,  70493.00, 2956.97, 2122.16,  112.70, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.78, 5,   coast,  -10.38,  70493.00, 2956.97, 2122.16,  112.59, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.79, 5,   coast,  -10.38,  70467.00, 2959.88, 2125.06,  112.49, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    11.80, 5,   coast,  -10.38,  70454.00, 2961.33, 2126.51,  112.38, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.81, 5,   coast,  -10.38,  70447.00, 2962.11, 2127.30,  112.28, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.82, 5,   coast,  -10.37,  70439.00, 2963.00, 2128.19,  112.18, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.83, 5,   coast,  -10.37,  70423.00, 2964.79, 2129.98,  112.07, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.84, 5,   coast,  -10.37,  70409.00, 2966.36, 2131.54,  111.97, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    11.85, 5,   coast,  -10.36,  70404.00, 2966.92, 2132.10,  111.86, 31.2, 8.35, 8.34, 8.40
